Mouse: H2030IC10dn573 , Patch: 50 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 16 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 17 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 18 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1451 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1458 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1459 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1459 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1459 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1467 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 5 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 6 , Label: false positive
Mouse: IC14dn1 , Patch: 1467 , Met: 7 , Label: true positive
Mouse: IC14dn1 , Patch: 1468 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1521 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1521 , Met: 1 , Label: false positive
Mouse: IC14dn1 , Patch: 1521 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 5 , Label: false positive
Mouse: IC14dn1 , Patch: 1522 , Met: 7 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 8 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 9 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 10 , Label: false positive
Mouse: IC14dn1 , Patch: 1522 , Met: 11 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 12 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 13 , Label: true positive
Mouse: IC14dn1 , Patch: 1530 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1530 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1530 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 1530 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1530 , Met: 5 , Label: true positive
Mouse: IC14dn1 , Patch: 1538 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1539 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1540 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1546 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1547 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1548 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1548 , Met: 1 , Label: false positive
Mouse: IC14dn1 , Patch: 1548 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1548 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 1548 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1548 , Met: 5 , Label: true positive
Mouse: IC14dn1 , Patch: 1555 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1555 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1555 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1555 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1556 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1556 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1556 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1556 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1556 , Met: 5 , Label: true positive
Mouse: IC14dn1 , Patch: 1610 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1610 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1618 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1619 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1621 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1629 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1636 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1636 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1636 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 1637 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1644 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1644 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1651 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 1706 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1706 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1718 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1721 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1793 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1809 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1809 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1860 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 1866 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1901 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1914 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1962 , Met: 2 , Label: false positive
Mouse: IC14dn1 , Patch: 1962 , Met: 4 , Label: true positive
Mouse: IC14dn1 , Patch: 1985 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1990 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1990 , Met: 1 , Label: false positive
Mouse: IC14dn1 , Patch: 1990 , Met: 2 , Label: false positive
Mouse: IC14dn1 , Patch: 1990 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 1993 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2036 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2061 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2069 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2069 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2069 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 2069 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 2123 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2123 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 2124 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2124 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2131 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2132 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2133 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2148 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2155 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2155 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2156 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2165 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 2211 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2341 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2349 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2428 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2429 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2436 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2516 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2517 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 2517 , Met: 2 , Label: true positive
Mouse: IC14dn1 , Patch: 2531 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 2532 , Met: 0 , Label: false positive
Mouse: IC14dn1 , Patch: 2586 , Met: 3 , Label: true positive
Mouse: IC14dn1 , Patch: 2916 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 2916 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 3082 , Met: 1 , Label: true positive
Mouse: IC14dn1 , Patch: 3146 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 3155 , Met: 0 , Label: true positive
Mouse: IC14dn1 , Patch: 1193 , Met: 999 , Label: false positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1001 , Label: false positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1003 , Label: false positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1006 , Label: true positive
Mouse: IC14dn1 , Patch: 1522 , Met: 1007 , Label: true positive
Mouse: IC14dn1 , Patch: 1539 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1539 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1539 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1547 , Met: 1000 , Label: false positive
Mouse: IC14dn1 , Patch: 1547 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1636 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1636 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1636 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1467 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1458 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1458 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1458 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1451 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1004 , Label: false positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1450 , Met: 1006 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1449 , Met: 1004 , Label: false positive
Mouse: IC14dn1 , Patch: 1449 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1004 , Label: true positive
Mouse: IC14dn1 , Patch: 1442 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1004 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1006 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1007 , Label: false positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1008 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1009 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1010 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1011 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1015 , Label: true positive
Mouse: IC14dn1 , Patch: 1441 , Met: 1016 , Label: true positive
Mouse: IC14dn1 , Patch: 1433 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1433 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1004 , Label: true positive
Mouse: IC14dn1 , Patch: 1362 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1004 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1006 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1007 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1008 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1009 , Label: false positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1010 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1011 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1012 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1013 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1014 , Label: true positive
Mouse: IC14dn1 , Patch: 1361 , Met: 1015 , Label: true positive
Mouse: IC14dn1 , Patch: 1353 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1353 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1353 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1353 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1000 , Label: false positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1003 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1004 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1005 , Label: true positive
Mouse: IC14dn1 , Patch: 1346 , Met: 1006 , Label: false positive
Mouse: IC14dn1 , Patch: 1265 , Met: 1000 , Label: false positive
Mouse: IC14dn1 , Patch: 1265 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1265 , Met: 1002 , Label: true positive
Mouse: IC14dn1 , Patch: 1619 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1706 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1721 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1721 , Met: 1001 , Label: true positive
Mouse: IC14dn1 , Patch: 1793 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1809 , Met: 1000 , Label: true positive
Mouse: IC14dn1 , Patch: 1809 , Met: 1001 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 161 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 169 , Met: 8 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 265 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 272 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 272 , Met: 1 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 272 , Met: 2 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 272 , Met: 3 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 272 , Met: 4 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 273 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 273 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 280 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 281 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 281 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 281 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 389 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 390 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 392 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 392 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 489 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 513 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 626 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 626 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 714 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 730 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 913 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 957 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1165 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1210 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1242 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1249 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1249 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1249 , Met: 3 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1249 , Met: 4 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1250 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1260 , Met: 2 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1273 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1290 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1354 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1362 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1362 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1362 , Met: 5 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1373 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1377 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1377 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1377 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 3 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 4 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 5 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 6 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 7 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1378 , Met: 8 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1385 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1386 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1389 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1392 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1393 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1393 , Met: 7 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1402 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1411 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1419 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1419 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1481 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1482 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1483 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1485 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1489 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1489 , Met: 1 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1489 , Met: 2 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1489 , Met: 3 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1490 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1491 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1491 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1491 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1498 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1512 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1522 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1529 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1529 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1529 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1587 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1603 , Met: 2 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1617 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1618 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1634 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1634 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1634 , Met: 3 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1634 , Met: 4 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1707 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1708 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1715 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1731 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1738 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1739 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1746 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1747 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1747 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 1821 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 1957 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2034 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2049 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2049 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2065 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2068 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2081 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2081 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2092 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2157 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2177 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2179 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2180 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2180 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2185 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2185 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2289 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2289 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2290 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2386 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2386 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2386 , Met: 2 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2387 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2434 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2475 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2532 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2595 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2595 , Met: 2 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2642 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2642 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2646 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2652 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2652 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2653 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2660 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2666 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2675 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2675 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2708 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2708 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2723 , Met: 0 , Label: false positive
Mouse: MCF7IC21dn528 , Patch: 2757 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2765 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2771 , Met: 0 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2779 , Met: 1 , Label: true positive
Mouse: MCF7IC21dn528 , Patch: 2811 , Met: 0 , Label: true positive
